35.16025999,129.0270669
35.16085335,129.0560165
35.16085335,129.0560165
35.16611473,129.0620355
35.16524768,129.0536646
35.16611473,129.0620355
35.16685656,129.0637706
35.1693437,129.0644085
35.16479869,129.0580297
35.16914539,129.0633543
35.16351375,129.0630013
35.15520493,129.0517618
35.15362698,129.0540483
35.15520493,129.0517618
35.17178367,129.0489385
35.17290539,129.0531548
35.17625013,129.0527516
35.17411378,129.0571406
35.17047302,129.0484271
35.1691106,129.0492709
35.17383365,129.0483622
35.17277375,129.0528398
35.17921333,129.0576248
35.17645426,129.0462285
35.18332237,129.0521172
35.18108409,129.048913
35.18108409,129.048913
35.17700867,129.0528716
35.18127083,129.0523598
35.1772193,129.0472442
35.18781552,129.0481819
35.17075418,129.0664592
35.17037596,129.0710853
35.17363647,129.0644293
35.17159725,129.0723894
35.17363647,129.0644293
35.17275862,129.0624272
35.17037596,129.0710853
35.17421168,129.063039
35.17421168,129.063039
35.17108656,129.0634561
35.17275862,129.0624272
35.17156832,129.0686001
35.17037064,129.075396
35.17727475,129.0738506
35.17402996,129.0778816
35.17182728,129.0781065
35.17182728,129.0781065
35.17586109,129.0728357
35.14989278,129.0722337
35.14989278,129.0722337
35.15102014,129.0672239
35.15066128,129.0660737
35.15363225,129.0713059
35.15143474,129.0710176
35.15198323,129.0676081
35.14901406,129.0675462
35.15265237,129.072115
35.15363225,129.0713059
35.14862707,129.0686774
35.1536426,129.067536
35.15538514,129.0737731
35.15814563,129.0725484
35.15539791,129.0717632
35.15765313,129.0709953
35.15316575,129.0667515
35.15539791,129.0717632
35.15592095,129.0675235
35.15592095,129.0675235
35.16036317,129.0708226
35.1640492,129.0658461
35.15956254,129.0710569
35.16282442,129.0668555
35.16716808,129.0691734
35.1647442,129.0671542
35.1620315,129.0649479
35.16100099,129.0708344
35.15922486,129.0686693
35.1584624,129.0713099
35.16299465,129.068497
35.16351821,129.0465934
35.16557039,129.0454597
35.16440563,129.0510272
35.16760762,129.0449971
35.16601823,129.0469019
35.16173187,129.0531021
35.16307002,129.0485838
35.16142307,129.0513298
35.16594331,129.0509034
35.16064505,129.0515078
35.16519709,129.0517582
35.16346232,129.0507489
35.16593618,129.0500472
35.16761099,129.0520427
35.15919306,129.0518927
35.16699204,129.0492134
35.16380848,129.0509551
35.16772802,129.0474715
35.17297732,129.0369442
35.17572592,129.0327586
35.17053069,129.0381738
35.17028459,129.0380184
35.16232413,129.0365994
35.16307551,129.041214
35.16224596,129.0397447
35.16460778,129.030906
35.16311807,129.0354735
35.16605297,129.0403578
35.16224596,129.0397447
35.16311807,129.0354735
35.16347131,129.0339723
35.16423039,129.0316999
35.16139564,129.0324326
35.16437412,129.033231
35.16711012,129.0263458
35.16693153,129.0275398
35.1680322,129.0291869
35.16634584,129.0300098
35.16289493,129.0431584
35.16538162,129.0410521
35.16538162,129.0410521
35.15625393,129.0395951
35.15696939,129.0422728
35.1575554,129.0447147
35.15775806,129.0446671
35.15913496,129.0485114
35.15828825,129.0403745
35.157287,129.036471
35.15757235,129.0381488
35.17150563,129.0271222
35.16721013,129.0322086
35.17115128,129.0334218
35.17052879,129.0320673
35.16976611,129.0339097
35.16468324,129.0377864
35.16940722,129.033172
35.16474627,129.0376826
35.17206494,129.027518
35.17114751,129.0263363
35.15002762,129.0355862
35.15393498,129.0432986
35.15324677,129.0342883
35.15237915,129.0342228
35.14744367,129.0346924
35.15323364,129.0333531
35.1567151,129.0430301
35.15248687,129.0374645
35.15411938,129.0447603
35.15048158,129.0323805
35.14840226,129.0241658
35.15038893,129.0282308
35.14972057,129.0278894
35.14991818,129.0294348
35.14991818,129.0294348
35.14998,129.0253108
35.14661402,129.0269873
35.14661402,129.0269873
35.15477736,129.0272776
35.15376059,129.0247067
35.15144543,129.0176359
35.15144543,129.0176359
35.1508368,129.0249459
35.15225042,129.0201618
35.15225042,129.0201618
35.14490736,129.0195327
35.14745777,129.0196352
35.1463114,129.0157449
35.14296898,129.0186115
35.14745777,129.0196352
35.14745777,129.0196352
35.14511813,129.0155355
35.14451635,129.0200672
35.14477397,129.0195338
35.14660348,129.0170379
35.14547616,129.0236808
35.15653162,129.0292875
35.16412643,129.0249944
35.15995883,129.0224418
35.16163195,129.0256437
35.15363387,129.0173958
35.15759335,129.0220584
35.16313098,129.0245966
35.16339799,129.0271667
35.15504855,129.0192435
35.15504855,129.0192435
35.16039074,129.0233436
35.16004008,129.0302964
35.15911254,129.0228247
35.15911254,129.0228247
35.16571293,129.0281987
35.16571293,129.0281987
35.15948718,129.0256431
35.16212814,129.0233471
35.16412643,129.0249944
35.16004008,129.0302964
35.1457211,129.0579221
35.14620442,129.060449
35.14427882,129.0623972
35.14620442,129.060449
35.14303255,129.0619181
35.14268228,129.0587759
35.14633442,129.061918
35.14740483,129.0519521
35.14434481,129.0483118
35.14499745,129.0544721
35.14339079,129.0522857
35.1459118,129.0515679
35.15319402,129.0481123
35.1471473,129.0507695
35.14935995,129.0505924
35.15096017,129.0474111
35.15160538,129.0444253
35.1543812,129.0493511
